brand,name,rating,ingredients,link
Estee-Lauder,Revitalizing-Supreme-Global-Anti-Aging-Cream-REFORMULATED,3.6,"2016 Formula: Water, Dimethicone, Glycerin, Isohexadecane, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, PEG-10 Dimethicone, Disteardimonium Hectorite, Pentylene Glycol, Cucumis Sativus (Cucumber) Fruit Extract, Narcissus Tazetta Bulb Extract, Magnolia Officinalis Bark Extract, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Citrullus Vulgaris (Watermelon) Fruit Extract, Moringa Oleifera Seed Extract, Laminaria Digitata Extract, Triticum Vulgare (Wheat) Germ Extract, Opuntia Tuna Extract, Acetyl Hexapeptide-8, Sorbitol, Helianthus Annuus (Sunflower) Seedcake, Caffeine, Algae Extract, Sodium Hyaluronate, Sodium Lactate, Squalane, Polysilicone-11, Isododecane, Tocopheryl Acetate, Sucrose, Acetyl Glucosamine, Polyethylene, Propylene Carbonate, Citric Acid, PEG-32, Propylene Glycol Dicaprate, PEG-6, Isoceteth-20, Sodium Dehydroacetate, Aminopropyl Ascorbyl Phosphate, Fragrance (Parfum), Sodium PCA, Sodium Citrate, Disodium EDTA, BHT, Phenoxyethanol, Iron Oxides (Ci 77491) <Iln42592>2012 Formula: Water, Dimethicone, Isohexadecane, Glycerin, Bis-PEG-18 Methyl Ether Dimethyl Silane, PEG-10, Dimethicone, Butylene Glycol, Pentylene Glycol, Disteardimonium Hectorite, Phyllostachys Nigra (Bamboo) Leaf Extract, Hordeum Vulgare (Barley) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Narcissus Tazetta Bulb Extract, Whey Protein/Lactis Protein/ProtÃ©ine Du Petit-Lait, Caffeine, Sucrose, Acetyl Hexapeptide-8, Sorbitol, Polysilicone-11, Helianthus Annuus (Sunflower) Seedcake, Isododecane, Acetyl Glucosamine, Ergothioneine, Propylene Glycol Dicaprate, Sodium Hyaluronate, Propylene Carbonate, Tocopheryl Acetate, PEG-32, PEG-6, Sodium Dehydroacetate, Polyethylene, Citric Acid, Fragrance, Sodium Citrate, Disodium EDTA, BHT, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI 77499)",https://www.makeupalley.com/product/showreview.asp/ItemId=150785/Revitalizing-Supreme-Global-Anti-Aging-Cream-REFORMULATED/Estee-Lauder/Moisturizers
CLINIQUE,Moisture-Surge-Hydrating-Supercharged-Concentrate,3.3,"Ingredients: Water\Aqua\Eau, Glycerin, Butylene Glycol, Phenyl Trimethicone, Propanediol, Sucrose, Hydroxyethyl Urea, Alteromonas Ferment Extract, Hydrolyzed Rice Extract, Acetyl Glucosamine, Trehalose, Algae Extract, Caffeine, Cholesterol, Aloe Barbadensis Leaf Water, Sodium Hyaluronate, Pentaerythrityl Tetraethylhexanoate, Dextrin Palmitate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitol, Sodium Polyaspartate, Tocopheryl Acetate, Carbomer, Dehydroxanthan Gum, Citric Acid, Tetrahexyldecyl Ascorbate, Benzophenone-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Hydroxide, Sodium Citrate, Disodium Edta, Bht, Chlorphenesin, Phenoxyethanol, Red 4 (Ci 14700), Yellow 5 (Ci 19140) <ILN43186>",https://www.makeupalley.com/product/showreview.asp/ItemId=194300/Moisture-Surge-Hydrating-Supercharged-Concentrate/CLINIQUE/Moisturizers
Unlisted-Brand,Colonial-Dames-Vitamin-E-cream,4.5,"Purified Water, Tocopheryl Acetate, Glyceryl Stearate, Isopropyl Myristate, Stearic Acid, Propylene Glycol, Sorbitol, Mineral Oil, Decyl Oleate, Cetyl Alcohol, Triethanolamine Diazolidinyl Urea, Allantoin, Methylparaben, Propylparaben, Fragrance, FD&C Red No. 4, FD&C Yellow No. 5.",https://www.makeupalley.com/product/showreview.asp/ItemId=80943/Colonial-Dames-Vitamin-E-cream/Unlisted-Brand/Moisturizers
Simple,Protecting-Light-Moisturizer-SPF-15,3.4,"Aqua, Glycerin, Paraffinum Liquidum, Polyglyceryl-3 Methylglucose Distearate, Cetyl Palmitate, Dimethicone, Cetyl Alcohol, Panthenol, Borago Officinalis Seed Oil, Carbomer, Potassium Hydroxide, Bisabolol, Methylparaben, Pentylene Glycol, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Propylparaben, Lactic Acid, Sodium Lactate, Mica, 2-Bromo-2-Nitropropane-1,3-Diol, Serine, Sorbitol, Urea, Titanium Dioxide, Sodium Chloride, Allantoin",https://www.makeupalley.com/product/showreview.asp/ItemId=117042/Protecting-Light-Moisturizer-SPF-15/Simple/Moisturizers
First-Aid-Beauty,Ultra-Repair-Hydra-Firm-Sleeping-Cream,4.2,"Water/Aqua/Eau, Glycerin, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Dimethicone, Glyceryl Stearate, C10-18 Triglycerides, Ethylhexyl Palmitate, Lactobacillus Ferment, Jojoba Esters, Cetyl Alcohol, Niacinamide, Spilanthes Acmella Flower Extract, Helianthus Annuus (Sunflower) Seed Wax, Acacia Decurrens Flower Wax, Algae Extract, Palmitoyl Tripeptide-38, Sodium Hyaluronate, Avena Sativa (Oat) Kernel Flour, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Hydroxypropyl Cyclodextrin, Sodium Lactate, Butylene Glycol, PEG-75 Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ceteth-20, Steareth-20, Polyglycerin-3, Carbomer, Polysorbate 20, Phenoxyethanol, Xanthan Gum, Tetrasodium EDTA, Sodium Hydroxide",https://www.makeupalley.com/product/showreview.asp/ItemId=183115/Ultra-Repair-Hydra-Firm-Sleeping-Cream/First-Aid-Beauty/Moisturizers
CeraVe,Baby-Moisturizing-Lotion,4.3,"Active Ingredient: Dimethicone; Inactive Ingredients: Purified Water, Caprylic/Capric Triglyceride, Cetostearyl Alcohol, Cetyl Alcohol, Emulsifying Wax, Niacinamide, Ceramide 3, Ceramide 6-II, Ceramide 1, Hyaluronic Acid, Allantoin, Tocopheryl Acetate, Lauric Acid, Zinc Citrate, Polygylceryl-3 Diisotearate, Behentrimonium Methosulfate, Sodium Lauroyl Lactylate, Arginine PCA, Potassium Phosphate, Dipotassium Phosphate, EDTA, Sodium PCA, Phytosphingosine, Cholesterol, Xanthan Gum, Carbomer. ",https://www.makeupalley.com/product/showreview.asp/ItemId=176858/Baby-Moisturizing-Lotion/CeraVe/Moisturizers
Malin+Goetz,Vitamin-E-Face-Moisturizer,3.5,"Water (Aqua), Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Glycerin, Tapioca Starch, PEG-100 Stearate, Glyceryl Stearate, Bis-Diglyceryl Polyacyladipate-1, Cetyl Alcohol, Panthenol, Magnesium Aluminum Silicate, Carbomer, Allantoin, Tocopheryl Acetate, Phenoxyethanol, Sodium PCA, Bisabolol, Sodium Hydroxide, Benzyl Alcohol, Disodium EDTA, Salicylic Acid, Dehydroacetic Acid, Benzoic Acid, Benzethonium Chloride, Ormenis Multicaulis Oil, Limonene, Sodium Hyaluronate",https://www.makeupalley.com/product/showreview.asp/ItemId=130306/Vitamin-E-Face-Moisturizer/Malin+Goetz/Moisturizers
Alba-Botanica,Jasmine-and-Vitamin-E-Moisture-Cream,3.8,"Water (Aqua), Glyceryl Stearate SE, Glycerin, Glyceryl Polyacrylate, Glyceryl Polymethacrylate, Propylene Glycol, Dimethicone, Isononyl Isononanoate, Triticum Vulgare Germ Oil (Wheat), Butyrospermum Parkii (Shea Butter), Simmondsia Chinensis Seed Oil (Jojoba), Chlorella Vulgaris Extract, Padina Pavonica Extract, Daucus Carota Sativa Seed Extract (Carrot), Porphyridium Cruentum Extract, Acacia Decurrens Absolute, Rosa Damascena Flower Absolute, Lecithin, Ginkgo Biloba Extract, Phenoxyethanol, Cetyl Alcohol, Stearic Acid, Polyacrylamide, Xanthan Gum, Chlorphenesin, Methylparaben, Laureth 7, Disodium EDTA, Butylparaben, Ethylparaben, Tocopheryl Acetate, Propylparaben, Isobutylparaben, Hydroxyisohexyl 3 Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Linalool, Citronellol",https://www.makeupalley.com/product/showreview.asp/ItemId=63230/Jasmine-and-Vitamin-E-Moisture-Cream/Alba-Botanica/Moisturizers
Ponds,Dry-Skin-Cream,3.7,"Water , Mineral Oil , Isopropyl Palmitate , Petrolatum , Glycerin , Stearic Acid , Ceresin , Glyceryl Stearate , Cetyl Alcohol , Sorbitan Oleate , Candelilla Wax , Triethanolamine , Laureth-23 , Fragrance , Carbomer , Disodiium EDTA , DMDM Hydantoin , Methylparaben , Iodopropynyl Butylcarbamate  ",https://www.makeupalley.com/product/showreview.asp/ItemId=25997/Dry-Skin-Cream/Ponds/Moisturizers
Aveeno,Positively-Radiant-Daily-Moisturizer-SPF-30,3.1,"PPD: 7.3, Active Ingredients: Avobenzone 3%, Homosalate 12%, Octisalate 5%, Octocrylene 1.7%, Oxybenzone 3%, PPD 7.3 Active Ingredients: Avobenzone 3% (Sunscreen), Homosalate 12% (Sunscreen), Octisalate 5% (Sunscreen), Octocrylene 1.7% (Sunscreen), Oxybenzone 3% (Sunscreen). Other ingredients: Aluminum Starch Octenylsuccinate, Arachidyl Alcohol, Arachidyl Glucoside, Behenyl Alcohol, Benzlkonium Chloride, Boron Nitride, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Cetearyl Glucoside, Behenyl Alcohol, Benzlkonium Chloride, Boron Nitride, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Cetearyl Glucoside, Diethylhexyl 2,6-Napthalate, Dimethicone, Disodium EDTA, Ethylene/Acrylic Acid Copolymer, Ethylparaben, Fragrance, Glycerin, Glycine Soja Seed Extract Soybean, Methylparaben, Mica, Panthenol, Phenoxyethanol, Phenyl Trimethicone, Polyacrylate-13, Polyisobutene, Polymethyl Methacrylate, Polysorbate 20, Propylparaben, Silica, Steareth-2, Steareth-21, Tetradibutyl Pentaerythrityl Hydroxyhydrocinnamate, Titanium Dioxide. May contain: Sodium Hydroxide.",https://www.makeupalley.com/product/showreview.asp/ItemId=87124/Positively-Radiant-Daily-Moisturizer-SPF-30/Aveeno/Moisturizers
CLINIQUE,Dramatically-Different-Moisturizing-Cream,4.0,Water~Glycerin~Dimethicone~Petrolatum~Tridecyl Sterat~Tridecyl Trimellitate~Polyglyceryl~10 Pentasterate~Behenyl Alcohol~Dipentaerythrityl Hexcaprylate/Hexacaprate~Cucumber Fruit Extract~Barley Extract~Sodium Stearoyl Lactylate~Caprylyl Glycol~Proplyene Glycol Dicaprate~Sunflower Seed Cake~Peg 100 Sterate~Sodium Hyuronate~Cetyl Alcohol~Butylene  Glycol~Tromethamine~Carbomer~Phenoxethanol~yellow 5-yellow 6-red 33,https://www.makeupalley.com/product/showreview.asp/ItemId=180972/Dramatically-Different-Moisturizing-Cream/CLINIQUE/Moisturizers
Neostrata,Ultra-Moisturizing-Face-Cream,4.2,"Water, Gluconolactone, Butylene Glycol, Isocetyl Stearate, Glyceryl Stearate, PEG-100 Stearate, Isododecane, Triethanolamine, Cyclopentasiloxane, Palmitic Acid, Stearic Acid, Macadamia Seed Oil, Arginine, Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Diisostearyl Malate, Cetyl Ricinoleate, Cetearyl Alcohol, Tocopheryl Acetate, Evening Primrose Oil, Cyclohexasiloxane, Myristic Acid, Magnesium Aluminum Silicate, Steareth-2, Xanthan Gum, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, Chlorphenesin",https://www.makeupalley.com/product/showreview.asp/ItemId=24480/Ultra-Moisturizing-Face-Cream/Neostrata/Moisturizers
ELEMIS,Pro-Collagen-Marine-Cream,3.8,"Water/Aqua/Eau, Cyclopentasiloxane, Glycerin, Butylene Glycol, Dimethicone, Cetyl Ethylhexanoate, Squalane, Disteardimonium Hectorite, PEG-/PPG-18/18 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Ahnfeltia Concinna Extract, Olea Europaea (Olive) Fruit Extract, Caffeine, Whey Protein/Lactis Protein/ProtÃ©ine du Petit-Lait, Cholesterol, Sodium Hyaluronate, Petrolatum, PEG-150, Sucrose, Pyridoxine Dipalmitate, Linoleic Acid, Tocopheryl Acetate, Citric Acid, Polysilicone-11, Propylene Carbonate, Glyceryl Polymethacrylate, PEG-8, Aloe Barbadensis Leaf Extract, Triticum Vulgare (Wheat) Bran Extract, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Palmitoyl Hexapeptide12, Sodium Citrate, Sodium Hexametaphosphate, Chlorphenesin, Phenoxyethanol (ILN41257)",https://www.makeupalley.com/product/showreview.asp/ItemId=36449/Pro-Collagen-Marine-Cream/ELEMIS/Moisturizers
Kate-Somerville,Deep-Tissue-Repair-with-Peptide-K8,4.0,"Water, Stearic Acid, Ceteareth-20, Cetearyl Alcohol, Isopropyl Myristate, Isocetyl Stearoyl Stearate, C12-15 Alkyl Benzoate, Glycerin, Cyclopentasiloxane, Dimethicone, Orbignya Oleifera Seed Oil, Caprylic/Capric Triglyceride, Cannabis Sativa Seed Oil, Squalane, Cholesterol, Urea, Sodium PCA, Macadamia Ternifolia Seed Oil, Silk Powder, Simmondsia Chinensis (Jojoba) Seed Oil, Cetyl Alcohol, Triethanolamine, Butylene Glycol, Chlorphenesin, Xanthan Gum, Polyquaternium-51, Trehalose, Tocopheryl Acetate, Fragrance, Allantoin, Limonene, Potassium Sorbate, Sodium Benzoate, Ascorbyl Palmitate, Ceramide 2, Citric Acid, PEG-10 Rapeseed Sterol, Palmitoyl Oligopeptide, Tribehenin, Phenoxyethanol, Sodium Hyaluronate, Triacetin, Copper PCA, Hexyl Cinnamal, Benzoic Acid, Geraniol, Disodium EDTA. 6/26/09",https://www.makeupalley.com/product/showreview.asp/ItemId=86409/Deep-Tissue-Repair-with-Peptide-K8/Kate-Somerville/Moisturizers
Perricone,Face-Finishing-Moisturizer,3.2,"Aqua (Water), Ethylhexyl Palmitate, Glycerin, Aleurites Moluccana (Kukui Nut) Seed Oil, Cetearyl Alcohol, Polyacrylamide, Polysorbate 60, Glyceryl Stearate, PEG-100 Stearate, Dimethyl MEA (DMAE), C13-14 Isoparaffin, Citric Acid, PEG/PPG-18/18 Dimethicone, Dimethicone, Caprylyl Glycol, Phenoxyethanol, Tetrahexyldecyl Ascorbate (Vitamin C Ester), L-Tyrosine, Parfum (Fragrance), Laureth-7, Hexylene Glycol, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Citronellol, Geraniol, Hydrolyzed Wheat Starch, Thioctic Acid (Alpha Lipoic Acid), Hydroxycitronellal, Butylphenyl Methylpropional, Benzyl Benzoate, Eugenol.",https://www.makeupalley.com/product/showreview.asp/ItemId=35965/Face-Finishing-Moisturizer/Perricone/Moisturizers
CLINIQUE,Moisture-Surge-Intense-Skin-Fortifying-Hydrator,3.8,"Ricinus Communis (Castor) Seed Oil, Hydroxystearic/Linolenic/Linoleic Polyglycerides, Helianthus Annuus (Sunflower) Seed Oil, Honey Extract, Canola Oil, Propolis Extract, Royal Jelly Extract, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Rhus Succedanea Fruit Wax, Rhus Verniciflua Peel Wax, Echinacea Purpurea Root Extract, Hydrogenated Castor Oil, Euphorbia Cerifera (Candelilla) Wax, Helianthus Annuus (Sunflower) Seed Wax, Tocopherol, Ascorbyl Palmitate, Beeswax, Copernicia Cerifera (Carnauba) Wax, Honey, Flavor.",https://www.makeupalley.com/product/showreview.asp/ItemId=149003/Moisture-Surge-Intense-Skin-Fortifying-Hydrator/CLINIQUE/Moisturizers
Aveeno,Ultra-Calming-Daily-Moisturizer-100-Mineral-Sunscreen-Broad-Spectrum-SPF30,3.3,"Active Ingredients: Homosalate (5%), Octinoxate (7.5%), Octisalate (5%), Titanium Dioxide (2.3%), Inactive Ingredients: Alumina, Aluminum Stearate, Bisabol, Butylene Glycol, Caprylyl Glycol, Cetearyl Alcohol, Cetearyl Glucoside, Tanacetum Parthenium (Feverfew) Leaf Flower Stem Juice, Glycerly Stearate, Hexylene Glycol, Hydrogenated Palm Glycerides, Hydrogenated Palm Kernel Glycerides, Hydroxyethyl Acrylate Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyethylcellulose, Isohexadecane, Megnesium Aluminim Silicate, Methylisothiazolinone, PEG-100 Stearate, Phenyl Trimethicone Polyhyroxystearic Acid, Polysorbate 20, Polysorbate 60, PPG-3 Myristyl Ether Neoheptanoate, Silica, Tetrasodium EDTA, Triethylhexanoin, Water, Xanthum Gum",https://www.makeupalley.com/product/showreview.asp/ItemId=127103/Ultra-Calming-Daily-Moisturizer-100-Mineral-Sunscreen-Broad-Spectrum-SPF30/Aveeno/Moisturizers
Farmacy,Honey-Savior-All-in-One-Skin-Repair-Salve,2.9,"Aqua/Water/Eau, Cyclopentasiloxane, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Alcohol, Cetyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Phenoxyethanol, Stearic Acid, Tocopheryl Acetate, Salvia Hispanica Seed Oil, Panthenol, Parfum/Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Linalool, BHT, Ascorbyl Glucoside, Disodium EDTA, Sodium Hydroxide, PEG-8, Tocopherol, Sodium Hyaluronate, Lecithin, Alcohol Denat., Geraniol, Polyglyceryl-3 Diisostearate, Pantolactone, Ascorbyl Palmitate, Citronellol, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Benzyl Benzoate, Limonene, Ascorbic Acid, Angelica Archangelica Root Extract, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Caprylyl Glycol, Sclerotium Gum, Sorbic Acid, Fd",https://www.makeupalley.com/product/showreview.asp/ItemId=192628/Honey-Savior-All-in-One-Skin-Repair-Salve/Farmacy/Moisturizers
Philosophy,Purity-Made-Simple-Ultra-Light-Moisturizer,3.1,"Water/Aqua, Sesame Seed Oil, Alcohol, Marsh Mallow Root Extract, Rosa Damascena Flower Water (Rose Distillate), Rosa Damascena (Rose) Extract, Anthyllis Vulneraria Extract, Apricot Kernel Oil, Sweet Almond Oil, Cetearyl Alcohol, Bentonite, Avocado Oil Unsaponifiables, Beeswax/Cera Flava, Wheat Germ Oil, Lysolecithin (Hydrolyzed Lecithin), Rosa Canina (Rose Hip) Fruit Extract, Fragrance (Essential Oil), Citronellol, Geraniol, Linalool, Limonene, Citral, Farnesol, Rosa Damascena (Rose) Flower Wax, Xanthan Gum",https://www.makeupalley.com/product/showreview.asp/ItemId=198533/Purity-Made-Simple-Ultra-Light-Moisturizer/Philosophy/Moisturizers
Dr.-Hauschka,Rose-Day-Cream-Light,3.9,"5.0% Octisalate, 3.0% Avobenzone, 3.0% Homosalate, 2.6% Octocrylene. Also Contains: Water, Glycerin, Dimethicone, Niacinamide, Pentylene Glycol, Cetyl Alcohol, Stearyl Alcohol, Behenyl Alcohol, Aloe Barbadensis Leaf Juice, Panthenol, Tocopheryl Acetate, Isohexadecane, Polysorbate 80, Dimethiconol, Cetearyl Glucoside, Cetearyl Alcohol, Benzyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ascorbic Acid, Stearic Acid, Methylparaben, Ethylparaben, Propylparaben, Peg-4 Laurate, Peg-4 Dilaurate, Iodopropynyl Butylcarbamate, Peg-4, Disodium Edta, Peg-100 Stearate",https://www.makeupalley.com/product/showreview.asp/ItemId=94285/Rose-Day-Cream-Light/Dr.-Hauschka/Moisturizers
Aesop,Camellia-Nut-Facial-Hydrating-Cream,3.9,"Water (Aqua), Glycerin, Stearic Acid, Cetearyl Alcohol, Aloe Barbadensis Leaf Juice, Camellia Japonica Seed Oil, Cocos Nucifera (Coconut) Oil, Macadamia Ternifolia Seed Oil, Rosa Canina Fruit Oil, Ceteareth-20, Glyceryl Stearate, Glycine Soja (Soybean) Oil, Tocopherol, Fucanus Spicatus Wood Oil, Theobroma Cacao (Cocoa) Seed Butter, Tricitum Vulgare (Wheat) Germ Oil, Sodium Citrate, Phenoxyethanol, Citrus Grandis (Grapefruit) Seed Extract, Lavandula Augustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Ormenis Multicaulis Oil, Linalool, Disodium EDTA, d-Limonene, Daucus Carota Sativa (Carrot) Root Extract, Beta Carotene, Geraniol",https://www.makeupalley.com/product/showreview.asp/ItemId=30244/Camellia-Nut-Facial-Hydrating-Cream/Aesop/Moisturizers
CLINIQUE,After-Sun-Rescue-Balm-with-Aloe,4.4,"Water, Aloe Barbadensis Leaf Juice, Butylene Glycol, Hydrogenated Polyisobutene, PEG-8, Pentaerythrityl Tetraethylhexanoate, Caprylic/Capric/Myristic/Stearic Triglyceride, Glyceryl Stearate, PEG-100 Stearate, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract, Perilla Ocymoides Leaf Extract, Stearic Acid, Tribehenin, Micrococcus Lysate, Chamomilla Recutita (Matricaria), Cholesterol, Isostearic Acid, Cetearyl Alcohol, Lecithin, Tocopheryl Acetate, Bis-Diglyceryl Polyacyladipate-2, Sucrose, Polysorbate 60, Tromethamine, Dimethicone, Caprylyl Glycol, Sodium Hyaluronate, Linoleic Acid, Squalane, Stearyl Alcohol, Sodium Beta-Sitosteryl Sulfate, Magnesium Ascorbyl Phosphate, Hexylene Glycol, Carbomer, Disodium EDTA, Phenoxyethanol, Blue 1, Yellow 5, Green 5",https://www.makeupalley.com/product/showreview.asp/ItemId=50529/After-Sun-Rescue-Balm-with-Aloe/CLINIQUE/Moisturizers
Olay,Moisturizing-Cream,4.3,"Water, Saccharomyces/Camellia Sinensis Leaf/Cladosiphon Okamuranus/Rice Ferment Filtrate*, Dimethicone, Propanediol, Glycerin, Diglycerin, Diphenylsiloxy Phenyl Trimethicone, Gold, Belamcanda Chinensis Root Extract, Rosa Multiflora Fruit Extract, Houttuynia Cordata Extract, Sophora Angustifolia Root Extract, Sodium Hyaluronate, Lecithin, Pistacia Lentiscus (Mastic) Gum, Sodium Chloride, Sodium Citrate, Mica, Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone/Peg-10/15 Crosspolymer, Dimethicone/Phenyl Vinyl Dimethicone Crosspolymer, Disodium Edta, Tin Oxide, Titanium Dioxide, Butylene Glycol, Ethylhexylglycerin, Parfum/Fragrance, Alcohol, Phenoxyethanol. *Hadasei-3.",https://www.makeupalley.com/product/showreview.asp/ItemId=125755/Moisturizing-Cream/Olay/Moisturizers
TATCHA,The-Water-Cream,3.5,AQUA / WATER â€¢ GLYCERIN â€¢ DIMETHICONE â€¢ CAPRYLIC/CAPRIC TRIGLYCERIDE â€¢ PENTAERYTHRITYL TETRAISOSTEARATE â€¢ BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER â€¢ SYNTHETIC WAX â€¢ ALCOHOL DENAT. â€¢ HYDROGENATED POLYISOBUTENE â€¢ AMMONIUM POLYACRYLDIMETHYLTAURAMIDE / AMMONIUM POLYACRYLOYLDIMETHYL TAURATE â€¢ PENTYLENE GLYCOL â€¢ STEARYL DIMETHICONE â€¢ GLYCERYL STEARATE â€¢ BEHENYL ALCOHOL â€¢ GLYCERYL STEARATE CITRATE â€¢ TRIETHANOLAMINE â€¢ SODIUM HYALURONATE â€¢ PHENOXYETHANOL â€¢ DISODIUM ETHYLENE DICOCAMIDE PEG-15 DISULFATE â€¢ DISODIUM EDTA â€¢ CAPRYLYL GLYCOL â€¢ CITRIC ACID â€¢ BIOSACCHARIDE GUM-1 â€¢ ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER â€¢ PARFUM / FRAGRANCE   Updated 6/26/2013 ,https://www.makeupalley.com/product/showreview.asp/ItemId=194287/The-Water-Cream/TATCHA/Moisturizers
Mizon,All-in-One-Snail-Repair-Cream,3.7,"Snail Secretion Filtrate, Cetearyl Olivate, Sorbitan Olivate, Butylene Glycol, Glyceryl Stearate, Dimethicone, Hydrogenated Vegetable Oil, Cetyl Alcohol, Stearyl Alcohol, Palmitic Acid, Stearic Acid, Polyacrylate-13, Carbomer, Triethanolamine, Ethylhexylglycerin, Caprylyl Glycol, PEG/PPg-17/6 Copolymer, Polyisobutene, Sodium Polyacrylate, Water, Adenosine, Tropolone, Polysorbate 20, Disodium EDTA, Betula Platyphylia Japonica Juice, Rubus Idaeus (Raspberry) Fruit Extract, Portulaca Oleracea Extract, Propylene Glycol, Alcohol, Glycerin, I, 2-Hexanediol, Gentiana Lutea Root Extract, Achillea Millefolium Extract, Artemisia Absinthium Extract, Arnica Montana Flower Extract, Camellia Sinensis Leaf Extract, Centella Asiatica Extract, Sodium Hyaluronate, Beta-Glucan, Potassium Sorbate, Copper Tripeptide-I, Palmitoyl Pentapeptide-4, Rh-Oligopeptide-I",https://www.makeupalley.com/product/showreview.asp/ItemId=184795/All-in-One-Snail-Repair-Cream/Mizon/Moisturizers
